S1,S2,S3,resp,resptime
stimuli/einstein_80.jpg,stimuli/einstein_60.jpg,stimuli/einstein_20.jpg,1,1.962474
stimuli/einstein_100.jpg,stimuli/einstein_20.jpg,stimuli/einstein_0.jpg,1,1.177566
stimuli/einstein_20.jpg,stimuli/einstein_40.jpg,stimuli/einstein_60.jpg,0,2.393808
stimuli/einstein_0.jpg,stimuli/einstein_40.jpg,stimuli/einstein_60.jpg,0,1.44996
stimuli/einstein_40.jpg,stimuli/einstein_60.jpg,stimuli/einstein_100.jpg,1,1.35345
stimuli/einstein_80.jpg,stimuli/einstein_10.jpg,stimuli/einstein_0.jpg,1,3.313916
stimuli/einstein_0.jpg,stimuli/einstein_10.jpg,stimuli/einstein_60.jpg,0,1.785976
stimuli/einstein_20.jpg,stimuli/einstein_60.jpg,stimuli/einstein_100.jpg,1,1.758353
stimuli/einstein_5.jpg,stimuli/einstein_10.jpg,stimuli/einstein_80.jpg,0,2.200689
stimuli/einstein_60.jpg,stimuli/einstein_20.jpg,stimuli/einstein_10.jpg,0,2.656486
stimuli/einstein_80.jpg,stimuli/einstein_60.jpg,stimuli/einstein_10.jpg,1,2.250469
stimuli/einstein_60.jpg,stimuli/einstein_80.jpg,stimuli/einstein_100.jpg,0,2.04911
stimuli/einstein_60.jpg,stimuli/einstein_20.jpg,stimuli/einstein_5.jpg,1,1.456984
stimuli/einstein_0.jpg,stimuli/einstein_60.jpg,stimuli/einstein_100.jpg,0,1.446636
stimuli/einstein_80.jpg,stimuli/einstein_40.jpg,stimuli/einstein_10.jpg,1,1.424252
stimuli/einstein_100.jpg,stimuli/einstein_80.jpg,stimuli/einstein_0.jpg,1,1.454283
stimuli/einstein_100.jpg,stimuli/einstein_80.jpg,stimuli/einstein_10.jpg,1,1.497376
stimuli/einstein_0.jpg,stimuli/einstein_40.jpg,stimuli/einstein_80.jpg,0,1.545707
stimuli/einstein_10.jpg,stimuli/einstein_60.jpg,stimuli/einstein_100.jpg,0,1.585626
stimuli/einstein_0.jpg,stimuli/einstein_40.jpg,stimuli/einstein_100.jpg,0,1.585661
stimuli/einstein_0.jpg,stimuli/einstein_10.jpg,stimuli/einstein_100.jpg,0,2.945709
stimuli/einstein_40.jpg,stimuli/einstein_80.jpg,stimuli/einstein_100.jpg,1,1.513114
stimuli/einstein_5.jpg,stimuli/einstein_20.jpg,stimuli/einstein_80.jpg,0,1.490085
stimuli/einstein_0.jpg,stimuli/einstein_10.jpg,stimuli/einstein_20.jpg,0,1.418096
stimuli/einstein_100.jpg,stimuli/einstein_40.jpg,stimuli/einstein_20.jpg,0,1.481462
stimuli/einstein_80.jpg,stimuli/einstein_60.jpg,stimuli/einstein_5.jpg,1,1.449677
stimuli/einstein_100.jpg,stimuli/einstein_20.jpg,stimuli/einstein_10.jpg,1,1.785608
stimuli/einstein_80.jpg,stimuli/einstein_5.jpg,stimuli/einstein_0.jpg,0,1.76196
stimuli/einstein_10.jpg,stimuli/einstein_5.jpg,stimuli/einstein_0.jpg,0,3.21005
stimuli/einstein_5.jpg,stimuli/einstein_10.jpg,stimuli/einstein_100.jpg,1,2.034047
stimuli/einstein_5.jpg,stimuli/einstein_10.jpg,stimuli/einstein_20.jpg,1,2.59288
